"TIME_PERIOD";"GEO";"ERWP";"ERWL";"POP1564";"UNIT_MEA";"OBS_VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
2019;"CH013";"Total";"0";"1";"pers in %";89.67994;0.5574;"A"
2019;"CH013";"Total";"1";"1";"pers in %";10.32006;0.5574;"A"
2019;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH025";"Total";"0";"1";"pers in %";93.45080;1.5566;"A"
2019;"CH025";"Total";"1";"1";"pers in %";6.54920;1.5566;"A"
2019;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH";"Total";"0";"1";"pers in %";94.88342;0.3086;"A"
2019;"CH";"Total";"1";"1";"pers in %";5.11658;0.1130;"A"
2019;"CH";"Total";"Total";"1";"pers in %";100.00000;0.3068;"A"
2020;"CH040";"1";"Total";"Total";"pers";872989;0.7005;"A"
2020;"CH040";"Total";"Total";"Total";"pers";1288449;0.1243;"A"
2020;"CH021";"1";"Total";"Total";"pers";557989;0.8912;"A"
2020;"CH021";"Total";"Total";"Total";"pers";872578;0.1165;"A"
2020;"CH061";"1";"Total";"Total";"pers";231101;0.9555;"A"
2020;"CH061";"Total";"Total";"Total";"pers";344785;0.1455;"A"
2020;"CH062";"1";"Total";"Total";"pers";19157;4.9848;"A"
2020;"CH062";"Total";"Total";"Total";"pers";30616;0.7114;"A"
2020;"CH063";"1";"Total";"Total";"pers";91804;2.1439;"A"
2020;"CH063";"Total";"Total";"Total";"pers";136273;0.3163;"A"
2020;"CH064";"1";"Total";"Total";"pers";21462;4.4194;"A"
2020;"CH064";"Total";"Total";"Total";"pers";31785;0.6736;"A"
2020;"CH065";"1";"Total";"Total";"pers";24064;4.4557;"A"
2020;"CH065";"Total";"Total";"Total";"pers";36957;0.8380;"A"
2020;"CH051";"1";"Total";"Total";"pers";22088;4.9203;"A"
2020;"CH051";"Total";"Total";"Total";"pers";34154;0.9737;"A"
2020;"CH066";"1";"Total";"Total";"pers";70383;1.7868;"A"
2020;"CH066";"Total";"Total";"Total";"pers";106921;0.2968;"A"
2020;"CH022";"1";"Total";"Total";"pers";175635;1.5620;"A"
2020;"CH022";"Total";"Total";"Total";"pers";266093;0.2384;"A"
2020;"CH023";"1";"Total";"Total";"pers";148804;1.8313;"A"
2020;"CH023";"Total";"Total";"Total";"pers";233690;0.3272;"A"
2020;"CH031";"1";"Total";"Total";"pers";100639;2.2719;"A"
2020;"CH031";"Total";"Total";"Total";"pers";163030;0.4100;"A"
2020;"CH032";"1";"Total";"Total";"pers";145439;1.9139;"A"
2020;"CH032";"Total";"Total";"Total";"pers";244953;0.2640;"A"
2020;"CH052";"1";"Total";"Total";"pers";43840;3.3592;"A"
2020;"CH052";"Total";"Total";"Total";"pers";69907;0.5612;"A"
2020;"CH053";"1";"Total";"Total";"pers";29209;4.1509;"A"
2020;"CH053";"Total";"Total";"Total";"pers";45829;0.6138;"A"
2020;"CH054";"1";"Total";"Total";"pers";8755;7.5081;"A"
2020;"CH054";"Total";"Total";"Total";"pers";13428;1.6212;"A"
2020;"CH055";"1";"Total";"Total";"pers";276102;1.3241;"A"
2020;"CH055";"Total";"Total";"Total";"pers";427747;0.2140;"A"
2020;"CH056";"1";"Total";"Total";"pers";106999;2.1552;"A"
2020;"CH056";"Total";"Total";"Total";"pers";171221;0.3181;"A"
2020;"CH033";"1";"Total";"Total";"pers";382380;0.7671;"A"
2020;"CH033";"Total";"Total";"Total";"pers";579030;0.1285;"A"
2020;"CH057";"1";"Total";"Total";"pers";153327;1.2391;"A"
2020;"CH057";"Total";"Total";"Total";"pers";235771;0.2006;"A"
2020;"CH070";"1";"Total";"Total";"pers";164853;1.2948;"A"
2020;"CH070";"Total";"Total";"Total";"pers";300151;0.1277;"A"
2020;"CH011";"1";"Total";"Total";"pers";415954;0.7723;"A"
2020;"CH011";"Total";"Total";"Total";"pers";665074;0.1138;"A"
2020;"CH012";"1";"Total";"Total";"pers";176204;1.2120;"A"
2020;"CH012";"Total";"Total";"Total";"pers";291821;0.1608;"A"
2020;"CH024";"1";"Total";"Total";"pers";88907;1.6725;"A"
2020;"CH024";"Total";"Total";"Total";"pers";146426;0.2362;"A"
2020;"CH013";"1";"Total";"Total";"pers";234038;1.0983;"A"
2020;"CH013";"Total";"Total";"Total";"pers";389521;0.2036;"A"
2020;"CH025";"1";"Total";"Total";"pers";35844;3.8268;"A"
2020;"CH025";"Total";"Total";"Total";"pers";61505;0.5955;"A"
2020;"CH";"1";"Total";"Total";"pers";4597965;0.2833;"A"
2020;"CH";"Total";"Total";"Total";"pers";7187715;0.0447;"A"
2020;"CH040";"1";"Total";"Total";"pers in %";67.75503;0.4700;"A"
2020;"CH040";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH021";"1";"Total";"Total";"pers in %";63.94713;0.5569;"A"
2020;"CH021";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH061";"1";"Total";"Total";"pers in %";67.02759;0.6334;"A"
2020;"CH061";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH062";"1";"Total";"Total";"pers in %";62.57038;3.1041;"A"
2020;"CH062";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH063";"1";"Total";"Total";"pers in %";67.36746;1.4254;"A"
2020;"CH063";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH064";"1";"Total";"Total";"pers in %";67.52387;2.9737;"A"
2020;"CH064";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH065";"1";"Total";"Total";"pers in %";65.11382;2.7245;"A"
2020;"CH065";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH051";"1";"Total";"Total";"pers in %";64.67105;3.0345;"A"
2020;"CH051";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH066";"1";"Total";"Total";"pers in %";65.82689;1.1429;"A"
2020;"CH066";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH022";"1";"Total";"Total";"pers in %";66.00531;1.0230;"A"
2020;"CH022";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH023";"1";"Total";"Total";"pers in %";63.67573;1.1297;"A"
2020;"CH023";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH031";"1";"Total";"Total";"pers in %";61.73018;1.3781;"A"
2020;"CH031";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH032";"1";"Total";"Total";"pers in %";59.37428;1.1074;"A"
2020;"CH032";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH052";"1";"Total";"Total";"pers in %";62.71147;2.0992;"A"
2020;"CH052";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH053";"1";"Total";"Total";"pers in %";63.73522;2.4929;"A"
2020;"CH053";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH054";"1";"Total";"Total";"pers in %";65.20280;4.6257;"A"
2020;"CH054";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH055";"1";"Total";"Total";"pers in %";64.54807;0.8369;"A"
2020;"CH055";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH056";"1";"Total";"Total";"pers in %";62.49188;1.3219;"A"
2020;"CH056";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH033";"1";"Total";"Total";"pers in %";66.03798;0.4904;"A"
2020;"CH033";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH057";"1";"Total";"Total";"pers in %";65.03214;0.7830;"A"
2020;"CH057";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH070";"1";"Total";"Total";"pers in %";54.92329;0.7071;"A"
2020;"CH070";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH011";"1";"Total";"Total";"pers in %";62.54251;0.4759;"A"
2020;"CH011";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH012";"1";"Total";"Total";"pers in %";60.38079;0.7173;"A"
2020;"CH012";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH024";"1";"Total";"Total";"pers in %";60.71787;1.0082;"A"
2020;"CH024";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH013";"1";"Total";"Total";"pers in %";60.08342;0.6474;"A"
2020;"CH013";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH025";"1";"Total";"Total";"pers in %";58.27893;2.2464;"A"
2020;"CH025";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2020;"CH";"1";"Total";"Total";"pers in %";63.96977;0.1812;"A"
2020;"CH";"Total";"Total";"Total";"pers in %";100.00000;0.0447;"A"
2020;"CH040";"1";"Total";"1";"pers";851532;0.7291;"A"
2020;"CH040";"Total";"Total";"1";"pers";1036713;0.5274;"A"
2020;"CH021";"1";"Total";"1";"pers";544766;0.9222;"A"
2020;"CH021";"Total";"Total";"1";"pers";662216;0.6915;"A"
2020;"CH061";"1";"Total";"1";"pers";225956;0.9895;"A"
2020;"CH061";"Total";"Total";"1";"pers";273933;0.7180;"A"
2020;"CH062";"1";"Total";"1";"pers";18843;5.0996;"A"
2020;"CH062";"Total";"Total";"1";"pers";23351;3.7159;"A"
2020;"CH063";"1";"Total";"1";"pers";89146;2.2442;"A"
2020;"CH063";"Total";"Total";"1";"pers";108218;1.6160;"A"
2020;"CH064";"1";"Total";"1";"pers";20718;4.6542;"A"
2020;"CH064";"Total";"Total";"1";"pers";24712;3.4733;"A"
2020;"CH065";"1";"Total";"1";"pers";23510;4.6110;"A"
2020;"CH065";"Total";"Total";"1";"pers";28144;3.5402;"A"
2020;"CH051";"1";"Total";"1";"pers";21477;5.1292;"A"
2020;"CH051";"Total";"Total";"1";"pers";26402;3.8343;"A"
2020;"CH066";"1";"Total";"1";"pers";68535;1.8602;"A"
2020;"CH066";"Total";"Total";"1";"pers";85539;1.2942;"A"
2020;"CH022";"1";"Total";"1";"pers";172672;1.6012;"A"
2020;"CH022";"Total";"Total";"1";"pers";216479;1.0701;"A"
2020;"CH023";"1";"Total";"1";"pers";145525;1.8905;"A"
2020;"CH023";"Total";"Total";"1";"pers";180641;1.3801;"A"
2020;"CH031";"1";"Total";"1";"pers";98285;2.3473;"A"
2020;"CH031";"Total";"Total";"1";"pers";127204;1.6335;"A"
2020;"CH032";"1";"Total";"1";"pers";141329;1.9849;"A"
2020;"CH032";"Total";"Total";"1";"pers";182663;1.4058;"A"
2020;"CH052";"1";"Total";"1";"pers";42851;3.4618;"A"
2020;"CH052";"Total";"Total";"1";"pers";53022;2.5593;"A"
2020;"CH053";"1";"Total";"1";"pers";28668;4.2682;"A"
2020;"CH053";"Total";"Total";"1";"pers";35284;3.1290;"A"
2020;"CH054";"1";"Total";"1";"pers";8360;8.0226;"A"
2020;"CH054";"Total";"Total";"1";"pers";10208;6.1122;"A"
2020;"CH055";"1";"Total";"1";"pers";270185;1.3661;"A"
2020;"CH055";"Total";"Total";"1";"pers";336883;0.9643;"A"
2020;"CH056";"1";"Total";"1";"pers";103819;2.2457;"A"
2020;"CH056";"Total";"Total";"1";"pers";128866;1.6476;"A"
2020;"CH033";"1";"Total";"1";"pers";373427;0.7954;"A"
2020;"CH033";"Total";"Total";"1";"pers";457874;0.5738;"A"
2020;"CH057";"1";"Total";"1";"pers";149652;1.2843;"A"
2020;"CH057";"Total";"Total";"1";"pers";186443;0.9085;"A"
2020;"CH070";"1";"Total";"1";"pers";159671;1.3439;"A"
2020;"CH070";"Total";"Total";"1";"pers";222575;0.8736;"A"
2020;"CH011";"1";"Total";"1";"pers";407398;0.7951;"A"
2020;"CH011";"Total";"Total";"1";"pers";535464;0.5190;"A"
2020;"CH012";"1";"Total";"1";"pers";172816;1.2432;"A"
2020;"CH012";"Total";"Total";"1";"pers";224682;0.8473;"A"
2020;"CH024";"1";"Total";"1";"pers";87227;1.7146;"A"
2020;"CH024";"Total";"Total";"1";"pers";114092;1.1647;"A"
2020;"CH013";"1";"Total";"1";"pers";228607;1.1341;"A"
2020;"CH013";"Total";"Total";"1";"pers";312395;0.7242;"A"
2020;"CH025";"1";"Total";"1";"pers";35325;3.8945;"A"
2020;"CH025";"Total";"Total";"1";"pers";46396;2.6543;"A"
2020;"CH";"1";"Total";"1";"pers";4490300;0.2932;"A"
2020;"CH";"Total";"Total";"1";"pers";5640399;0.2074;"A"
2020;"CH040";"1";"Total";"1";"pers in %";82.13772;0.4437;"A"
2020;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH021";"1";"Total";"1";"pers in %";82.26405;0.5212;"A"
2020;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH061";"1";"Total";"1";"pers in %";82.48579;0.5876;"A"
2020;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH062";"1";"Total";"1";"pers in %";80.69532;2.9646;"A"
2020;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH063";"1";"Total";"1";"pers in %";82.37656;1.3221;"A"
2020;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH064";"1";"Total";"1";"pers in %";83.83625;2.6826;"A"
2020;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH065";"1";"Total";"1";"pers in %";83.53490;2.5112;"A"
2020;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH051";"1";"Total";"1";"pers in %";81.34610;2.9424;"A"
2020;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH066";"1";"Total";"1";"pers in %";80.12193;1.0988;"A"
2020;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH022";"1";"Total";"1";"pers in %";79.76398;0.9703;"A"
2020;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH023";"1";"Total";"1";"pers in %";80.56043;1.0923;"A"
2020;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH031";"1";"Total";"1";"pers in %";77.26558;1.3954;"A"
2020;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH032";"1";"Total";"1";"pers in %";77.37161;1.1214;"A"
2020;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH052";"1";"Total";"1";"pers in %";80.81815;2.0190;"A"
2020;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH053";"1";"Total";"1";"pers in %";81.25024;2.3781;"A"
2020;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH054";"1";"Total";"1";"pers in %";81.90040;4.4875;"A"
2020;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH055";"1";"Total";"1";"pers in %";80.20142;0.8023;"A"
2020;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH056";"1";"Total";"1";"pers in %";80.56346;1.2736;"A"
2020;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH033";"1";"Total";"1";"pers in %";81.55665;0.4635;"A"
2020;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH057";"1";"Total";"1";"pers in %";80.26665;0.7541;"A"
2020;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH070";"1";"Total";"1";"pers in %";71.73815;0.7560;"A"
2020;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH011";"1";"Total";"1";"pers in %";76.08313;0.4794;"A"
2020;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH012";"1";"Total";"1";"pers in %";76.91582;0.7178;"A"
2020;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH024";"1";"Total";"1";"pers in %";76.45287;1.0200;"A"
2020;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH013";"1";"Total";"1";"pers in %";73.17868;0.6719;"A"
2020;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH025";"1";"Total";"1";"pers in %";76.13797;2.2583;"A"
2020;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH";"1";"Total";"1";"pers in %";79.60962;0.2334;"A"
2020;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2074;"A"
2020;"CH040";"Total";"0";"1";"pers";804021;0.7838;"A"
2020;"CH040";"Total";"1";"1";"pers";47511;5.3548;"A"
2020;"CH040";"Total";"Total";"1";"pers";851532;0.7291;"A"
2020;"CH021";"Total";"0";"1";"pers";519817;0.9723;"A"
2020;"CH021";"Total";"1";"1";"pers";24948;7.0418;"A"
2020;"CH021";"Total";"Total";"1";"pers";544766;0.9222;"A"
2020;"CH061";"Total";"0";"1";"pers";216438;1.0430;"A"
2020;"CH061";"Total";"1";"1";"pers";9518;8.4187;"A"
2020;"CH061";"Total";"Total";"1";"pers";225956;0.9895;"A"
2020;"CH062";"Total";"0";"1";"pers";18152;5.3301;"A"
2020;"CH062";"Total";"1";"1";"pers";691.13817;43.1625;"U"
2020;"CH062";"Total";"Total";"1";"pers";18843;5.0996;"A"
2020;"CH063";"Total";"0";"1";"pers";85703;2.3584;"A"
2020;"CH063";"Total";"1";"1";"pers";3444;19.6343;"A"
2020;"CH063";"Total";"Total";"1";"pers";89146;2.2442;"A"
2020;"CH064";"Total";"0";"1";"pers";20021;4.8562;"A"
2020;"CH064";"Total";"1";"1";"pers";696.36562;44.3022;"U"
2020;"CH064";"Total";"Total";"1";"pers";20718;4.6542;"A"
2020;"CH065";"Total";"0";"1";"pers";22966;4.7457;"A"
2020;"CH065";"Total";"1";"1";"pers";543.79557;48.2646;"U"
2020;"CH065";"Total";"Total";"1";"pers";23510;4.6110;"A"
2020;"CH051";"Total";"0";"1";"pers";20375;5.4328;"A"
2020;"CH051";"Total";"1";"1";"pers";1102;37.1143;"U"
2020;"CH051";"Total";"Total";"1";"pers";21477;5.1292;"A"
2020;"CH066";"Total";"0";"1";"pers";65069;1.9786;"A"
2020;"CH066";"Total";"1";"1";"pers";3466;13.7641;"A"
2020;"CH066";"Total";"Total";"1";"pers";68535;1.8602;"A"
2020;"CH022";"Total";"0";"1";"pers";161795;1.7323;"A"
2020;"CH022";"Total";"1";"1";"pers";10877;10.9062;"A"
2020;"CH022";"Total";"Total";"1";"pers";172672;1.6012;"A"
2020;"CH023";"Total";"0";"1";"pers";138272;1.9956;"A"
2020;"CH023";"Total";"1";"1";"pers";7253;14.1112;"A"
2020;"CH023";"Total";"Total";"1";"pers";145525;1.8905;"A"
2020;"CH031";"Total";"0";"1";"pers";91484;2.5296;"A"
2020;"CH031";"Total";"1";"1";"pers";6801;14.4938;"A"
2020;"CH031";"Total";"Total";"1";"pers";98285;2.3473;"A"
2020;"CH032";"Total";"0";"1";"pers";134116;2.0939;"A"
2020;"CH032";"Total";"1";"1";"pers";7213;13.5717;"A"
2020;"CH032";"Total";"Total";"1";"pers";141329;1.9849;"A"
2020;"CH052";"Total";"0";"1";"pers";40157;3.7191;"A"
2020;"CH052";"Total";"1";"1";"pers";2695;22.5570;"A"
2020;"CH052";"Total";"Total";"1";"pers";42851;3.4618;"A"
2020;"CH053";"Total";"0";"1";"pers";27637;4.4554;"A"
2020;"CH053";"Total";"1";"1";"pers";1032;35.7020;"U"
2020;"CH053";"Total";"Total";"1";"pers";28668;4.2682;"A"
2020;"CH054";"Total";"0";"1";"pers";8179;8.2260;"A"
2020;"CH054";"Total";"1";"1";"pers";181.52390;86.9077;"U"
2020;"CH054";"Total";"Total";"1";"pers";8360;8.0226;"A"
2020;"CH055";"Total";"0";"1";"pers";256990;1.4467;"A"
2020;"CH055";"Total";"1";"1";"pers";13195;10.3130;"A"
2020;"CH055";"Total";"Total";"1";"pers";270185;1.3661;"A"
2020;"CH056";"Total";"0";"1";"pers";100543;2.3217;"A"
2020;"CH056";"Total";"1";"1";"pers";3276;20.9851;"A"
2020;"CH056";"Total";"Total";"1";"pers";103819;2.2457;"A"
2020;"CH033";"Total";"0";"1";"pers";353017;0.8478;"A"
2020;"CH033";"Total";"1";"1";"pers";20410;5.7955;"A"
2020;"CH033";"Total";"Total";"1";"pers";373427;0.7954;"A"
2020;"CH057";"Total";"0";"1";"pers";141863;1.3645;"A"
2020;"CH057";"Total";"1";"1";"pers";7788;9.4185;"A"
2020;"CH057";"Total";"Total";"1";"pers";149652;1.2843;"A"
2020;"CH070";"Total";"0";"1";"pers";147047;1.4519;"A"
2020;"CH070";"Total";"1";"1";"pers";12624;7.0421;"A"
2020;"CH070";"Total";"Total";"1";"pers";159671;1.3439;"A"
2020;"CH011";"Total";"0";"1";"pers";372547;0.8769;"A"
2020;"CH011";"Total";"1";"1";"pers";34851;4.3616;"A"
2020;"CH011";"Total";"Total";"1";"pers";407398;0.7951;"A"
2020;"CH012";"Total";"0";"1";"pers";162053;1.3281;"A"
2020;"CH012";"Total";"1";"1";"pers";10763;7.9258;"A"
2020;"CH012";"Total";"Total";"1";"pers";172816;1.2432;"A"
2020;"CH024";"Total";"0";"1";"pers";79148;1.8963;"A"
2020;"CH024";"Total";"1";"1";"pers";8079;8.9394;"A"
2020;"CH024";"Total";"Total";"1";"pers";87227;1.7146;"A"
2020;"CH013";"Total";"0";"1";"pers";198792;1.2983;"A"
2020;"CH013";"Total";"1";"1";"pers";29815;4.8637;"A"
2020;"CH013";"Total";"Total";"1";"pers";228607;1.1341;"A"
2020;"CH025";"Total";"0";"1";"pers";32688;4.1914;"A"
2020;"CH025";"Total";"1";"1";"pers";2637;22.9194;"A"
2020;"CH025";"Total";"Total";"1";"pers";35325;3.8945;"A"
2020;"CH";"Total";"0";"1";"pers";4218890;0.3144;"A"
2020;"CH";"Total";"1";"1";"pers";271410;1.9251;"A"
2020;"CH";"Total";"Total";"1";"pers";4490300;0.2932;"A"
2020;"CH040";"Total";"0";"1";"pers in %";94.42054;0.2947;"A"
2020;"CH040";"Total";"1";"1";"pers in %";5.57946;0.2947;"A"
2020;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH021";"Total";"0";"1";"pers in %";95.42034;0.3186;"A"
2020;"CH021";"Total";"1";"1";"pers in %";4.57966;0.3186;"A"
2020;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH061";"Total";"0";"1";"pers in %";95.78760;0.3507;"A"
2020;"CH061";"Total";"1";"1";"pers in %";4.21240;0.3507;"A"
2020;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH062";"Total";"0";"1";"pers in %";96.33215;1.5692;"A"
2020;"CH062";"Total";"1";"1";"pers in %";3.66785;1.5692;"U"
2020;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH063";"Total";"0";"1";"pers in %";96.13702;0.7514;"A"
2020;"CH063";"Total";"1";"1";"pers in %";3.86298;0.7514;"A"
2020;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH064";"Total";"0";"1";"pers in %";96.63878;1.4763;"A"
2020;"CH064";"Total";"1";"1";"pers in %";3.36122;1.4763;"U"
2020;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH065";"Total";"0";"1";"pers in %";97.68697;1.1109;"A"
2020;"CH065";"Total";"1";"1";"pers in %";2.31303;1.1109;"U"
2020;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH051";"Total";"0";"1";"pers in %";94.86787;1.8773;"A"
2020;"CH051";"Total";"1";"1";"pers in %";5.13213;1.8773;"U"
2020;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH066";"Total";"0";"1";"pers in %";94.94246;0.6873;"A"
2020;"CH066";"Total";"1";"1";"pers in %";5.05754;0.6873;"A"
2020;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH022";"Total";"0";"1";"pers in %";93.70066;0.6759;"A"
2020;"CH022";"Total";"1";"1";"pers in %";6.29934;0.6759;"A"
2020;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH023";"Total";"0";"1";"pers in %";95.01610;0.6928;"A"
2020;"CH023";"Total";"1";"1";"pers in %";4.98390;0.6928;"A"
2020;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH031";"Total";"0";"1";"pers in %";93.08032;0.9824;"A"
2020;"CH031";"Total";"1";"1";"pers in %";6.91968;0.9824;"A"
2020;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH032";"Total";"0";"1";"pers in %";94.89621;0.6826;"A"
2020;"CH032";"Total";"1";"1";"pers in %";5.10379;0.6826;"A"
2020;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH052";"Total";"0";"1";"pers in %";93.71113;1.3941;"A"
2020;"CH052";"Total";"1";"1";"pers in %";6.28887;1.3941;"A"
2020;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH053";"Total";"0";"1";"pers in %";96.40127;1.2741;"A"
2020;"CH053";"Total";"1";"1";"pers in %";3.59873;1.2741;"U"
2020;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH054";"Total";"0";"1";"pers in %";97.82878;1.8768;"A"
2020;"CH054";"Total";"1";"1";"pers in %";2.17122;1.8768;"U"
2020;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH055";"Total";"0";"1";"pers in %";95.11630;0.4971;"A"
2020;"CH055";"Total";"1";"1";"pers in %";4.88370;0.4971;"A"
2020;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH056";"Total";"0";"1";"pers in %";96.84415;0.6559;"A"
2020;"CH056";"Total";"1";"1";"pers in %";3.15585;0.6559;"A"
2020;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH033";"Total";"0";"1";"pers in %";94.53441;0.3119;"A"
2020;"CH033";"Total";"1";"1";"pers in %";5.46559;0.3119;"A"
2020;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH057";"Total";"0";"1";"pers in %";94.79573;0.4832;"A"
2020;"CH057";"Total";"1";"1";"pers in %";5.20427;0.4832;"A"
2020;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH070";"Total";"0";"1";"pers in %";92.09386;0.5434;"A"
2020;"CH070";"Total";"1";"1";"pers in %";7.90614;0.5434;"A"
2020;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH011";"Total";"0";"1";"pers in %";91.44546;0.3645;"A"
2020;"CH011";"Total";"1";"1";"pers in %";8.55454;0.3645;"A"
2020;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH012";"Total";"0";"1";"pers in %";93.77226;0.4846;"A"
2020;"CH012";"Total";"1";"1";"pers in %";6.22774;0.4846;"A"
2020;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH024";"Total";"0";"1";"pers in %";90.73833;0.8057;"A"
2020;"CH024";"Total";"1";"1";"pers in %";9.26167;0.8057;"A"
2020;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2020;"CH013";"Total";"0";"1";"pers in %";86.95812;0.6085;"A"
