DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,POP,OBS_FLAG
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE211,2020,364.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2000,177,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2001,177,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2002,177,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2003,177,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2004,177.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2005,177.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2006,178.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2007,180,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2008,181.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2009,182.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2010,184,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2011,184,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2012,185.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2013,187.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2014,188,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2015,190,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2016,193,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2017,195.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2018,199,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2019,201,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE212,2020,202.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2000,236,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2001,235,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2002,235,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2003,235.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2004,234.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2005,233.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2006,233.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2007,234,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2008,233.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2009,233.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2010,234,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2011,233.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2012,233.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2013,234.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2014,235,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2015,237,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2016,240,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2017,242.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2018,244.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2019,245,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE213,2020,246.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2000,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2001,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2002,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2003,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2004,58,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2005,58,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2006,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2007,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2008,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2009,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2010,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2011,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2012,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2013,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2014,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2015,57,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2016,58,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2017,58,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2018,59,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2019,59,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE214,2020,60,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2000,151,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2001,150,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2002,150,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2003,150,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2004,149.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2005,150.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2006,150.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2007,152,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2008,151.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2009,151.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2010,153,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2011,153,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2012,153.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2013,153.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2014,153,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2015,155,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2016,157,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2017,159,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2018,160,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2019,160,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE221,2020,159.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2000,1127.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2001,1133,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2002,1141,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2003,1149.03,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2004,1156.94,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2005,1164.95,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2006,1176.94,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2007,1192.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2008,1206.95,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2009,1222.94,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2010,1237.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2011,1248.03,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2012,1258.05,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2013,1269.05,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2014,1281.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2015,1296.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2016,1314.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2017,1334.96,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2018,1353.03,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2019,1369.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE224,2020,1384.06,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2000,274,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2001,276,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2002,278,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2003,280.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2004,282.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2005,284.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2006,286.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2007,290,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2008,291.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2009,294.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2010,298,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2011,301.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2012,303.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2013,305.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2014,309,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2015,313.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2016,318,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2017,322.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2018,327.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2019,332,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE231,2020,335.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2000,1492.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2001,1498,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2002,1505,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2003,1512.03,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2004,1517.92,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2005,1524.93,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2006,1532.92,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2007,1543.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2008,1552.94,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2009,1563.92,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2010,1575.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2011,1585.04,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2012,1596.06,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2013,1608.06,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2014,1624.02,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2015,1640.03,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2016,1660.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2017,1680.95,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2018,1700.04,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2019,1717.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE232,2020,1730.07,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2000,276,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2001,274,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2002,274,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2003,273.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2004,273.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2005,272.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2006,272.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2007,274,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2008,273.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2009,272.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2010,273,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2011,273.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2012,273.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2013,273.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2014,274,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2015,275.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2016,278,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2017,279.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2018,281.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2019,282,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE311,2020,283.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2000,279,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2001,278,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2002,277,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2003,277.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2004,275.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2005,275.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2006,275.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2007,276,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2008,275.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2009,275.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2010,277,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2011,277.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2012,277.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2013,277.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2014,278,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2015,280.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2016,283,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2017,284.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2018,287.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2019,288,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE312,2020,288.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2000,280,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2001,279,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2002,278,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2003,277.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2004,276.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2005,275.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2006,275.98,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2007,276,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2008,275.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2009,275.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2010,276,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2011,276.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2012,276.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2013,277.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2014,279,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2015,281.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2016,283,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2017,284.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2018,286.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2019,287,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE313,2020,287.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2000,248,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2001,246,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2002,245,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2003,244.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2004,243.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2005,243.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2006,243.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2007,244,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2008,242.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2009,242.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2010,243,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2011,242.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2012,242.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2013,242.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2014,243,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2015,243,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2016,245,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2017,245.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2018,246.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2019,245,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE321,2020,245.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2000,130,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2001,129,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2002,128,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2003,128,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2004,127.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2005,126.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2006,126.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2007,127,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2008,126.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2009,126.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2010,127,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2011,126,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2012,126,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2013,126,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2014,127,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2015,127,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2016,128,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2017,129,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2018,130,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2019,131,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE322,2020,131.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2000,256,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2001,255,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2002,255,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2003,256.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2004,255.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2005,256.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2006,257.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2007,258,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2008,257.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2009,257.99,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2010,259,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2011,259.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,SE331,2012,260.01,
